Donkey Kong 64,24.99,69.99,334.99,045496870294,3742,https://www.pricecharting.com/game/nintendo-64/donkey-kong-64 
Donkey Kong 64 Not for Resale Gray,1679.99,-.01,-.01,,33845,https://www.pricecharting.com/game/nintendo-64/donkey-kong-64-not-for-resale-gray 
Doom 64,34.99,99.99,554.99,031719199457,3743,https://www.pricecharting.com/game/nintendo-64/doom-64 
Dr. Mario 64,29.99,79.99,254.99,045496870935,3744,https://www.pricecharting.com/game/nintendo-64/dr-mario-64 
Dual Heroes,19.99,104.99,209.99,099451620950,3745,https://www.pricecharting.com/game/nintendo-64/dual-heroes 
Duck Dodgers,79.99,134.99,564.99,020295120115,3746,https://www.pricecharting.com/game/nintendo-64/duck-dodgers 
Duke Nukem 64,19.99,74.99,199.99,742725550070,3747,https://www.pricecharting.com/game/nintendo-64/duke-nukem-64 
Duke Nukem Zero Hour,17.99,94.99,219.99,742725156685,3748,https://www.pricecharting.com/game/nintendo-64/duke-nukem-zero-hour 
Earthworm Jim 3D,59.99,234.99,479.99,710425240409,3749,https://www.pricecharting.com/game/nintendo-64/earthworm-jim-3d 
ECW Hardcore Revolution,10.99,34.99,89.99,021481642039,14158,https://www.pricecharting.com/game/nintendo-64/ecw-hardcore-revolution 
Elmo's Letter Adventure,14.99,69.99,144.99,661204130056,3750,https://www.pricecharting.com/game/nintendo-64/elmo's-letter-adventure 
Elmo's Number Journey,12.99,74.99,149.99,661204130063,3751,https://www.pricecharting.com/game/nintendo-64/elmo's-number-journey 
Excitebike 64,11.99,39.99,134.99,045496870522,3752,https://www.pricecharting.com/game/nintendo-64/excitebike-64 
Expansion Pak,49.99,84.99,134.99,045496860165,3753,https://www.pricecharting.com/game/nintendo-64/expansion-pak 
Extreme G,7.99,34.99,164.99,021481641469,3754,https://www.pricecharting.com/game/nintendo-64/extreme-g 
F1 Pole Position 64,4.99,34.99,104.99,008888130031,14430,https://www.pricecharting.com/game/nintendo-64/f1-pole-position-64 
F-1 World Grand Prix,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/f-1-world-grand-prix 
F-1 World Grand Prix II,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/f-1-world-grand-prix-ii 
FIFA 64,6.99,15.99,129.99,014633077506,3756,https://www.pricecharting.com/game/nintendo-64/fifa-64 
FIFA 99,9.99,19.99,114.99,014633079258,3758,https://www.pricecharting.com/game/nintendo-64/fifa-99 
FIFA Road to World Cup 98,11.99,19.99,74.99,014633078312,10909,https://www.pricecharting.com/game/nintendo-64/fifa-road-to-world-cup-98 
Fighter Destiny 2,24.99,84.99,269.99,612561163843,3760,https://www.pricecharting.com/game/nintendo-64/fighter-destiny-2 
Fighters Destiny,12.99,39.99,204.99,020295120030,3759,https://www.pricecharting.com/game/nintendo-64/fighters-destiny 
Fighting Force 64,29.99,69.99,229.99,650008299014,3761,https://www.pricecharting.com/game/nintendo-64/fighting-force-64 
Flying Dragon,29.99,109.99,349.99,719593060017,3762,https://www.pricecharting.com/game/nintendo-64/flying-dragon 
Forsaken 64,7.99,24.99,79.99,021481641384,3763,https://www.pricecharting.com/game/nintendo-64/forsaken-64 
FOX Sports College Hoops '99,4.99,19.99,49.99,086162053023,14431,https://www.pricecharting.com/game/nintendo-64/fox-sports-college-hoops-'99 
F-Zero X,34.99,114.99,334.99,045496870287,3764,https://www.pricecharting.com/game/nintendo-64/f-zero-x 
Gameboy Transfer Pak,11.99,29.99,89.99,045496860219,3765,https://www.pricecharting.com/game/nintendo-64/gameboy-transfer-pak 
Gameshark,24.99,44.99,144.99,,3766,https://www.pricecharting.com/game/nintendo-64/gameshark 
Gameshark 2.0,19.99,24.99,79.99,,3767,https://www.pricecharting.com/game/nintendo-64/gameshark-20 
Gameshark 2.1,19.99,34.99,119.99,,3768,https://www.pricecharting.com/game/nintendo-64/gameshark-21 
Gameshark 2.2,15.99,39.99,119.99,741948003745,3769,https://www.pricecharting.com/game/nintendo-64/gameshark-22 
Gameshark Pro 3.0,24.99,34.99,104.99,,3770,https://www.pricecharting.com/game/nintendo-64/gameshark-pro-30 
Gameshark Pro 3.2,44.99,54.99,179.99,,3771,https://www.pricecharting.com/game/nintendo-64/gameshark-pro-32 
Gameshark Pro 3.3,29.99,44.99,134.99,,3772,https://www.pricecharting.com/game/nintendo-64/gameshark-pro-33 
Gauntlet Legends,39.99,64.99,289.99,031719198184,3773,https://www.pricecharting.com/game/nintendo-64/gauntlet-legends 
Gex 3: Deep Cover Gecko,17.99,74.99,189.99,650008299052,3774,https://www.pricecharting.com/game/nintendo-64/gex-3-deep-cover-gecko 
Gex 64,19.99,59.99,204.99,031719197125,3775,https://www.pricecharting.com/game/nintendo-64/gex-64 
Glover,12.99,69.99,184.99,608610990867,3776,https://www.pricecharting.com/game/nintendo-64/glover 
Goemon's Great Adventure,149.99,339.99,554.99,083717180142,3777,https://www.pricecharting.com/game/nintendo-64/goemon's-great-adventure 
Gold Controller,34.99,209.99,609.99,675962176836,3778,https://www.pricecharting.com/game/nintendo-64/gold-controller 
Goldeneye 007,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/goldeneye-007 
Golden Nugget 64,10.99,39.99,124.99,014633180015,3779,https://www.pricecharting.com/game/nintendo-64/golden-nugget-64 
Gold Nintendo 64 System,229.99,1199.99,3719.99,045496850975,10474,https://www.pricecharting.com/game/nintendo-64/gold-nintendo-64-system 
Gold Nintendo Power 100 Controller,139.99,359.99,1119.99,,34712,https://www.pricecharting.com/game/nintendo-64/gold-nintendo-power-100-controller 
