Hotline Miami Collection,19.99,24.99,29.99,812303015748,72426,https://www.pricecharting.com/game/nintendo-switch/hotline-miami-collection 
Hotline Miami Collection Special Reserve,39.99,49.99,59.99,,76817,https://www.pricecharting.com/game/nintendo-switch/hotline-miami-collection-special-reserve 
Hotshot Racing,ND,ND,ND,812303015601,1563592,https://www.pricecharting.com/game/nintendo-switch/hotshot-racing 
House Flipper,19.99,24.99,34.99,819335020702,161723,https://www.pricecharting.com/game/nintendo-switch/house-flipper 
Hover,10.99,12.99,15.99,897790002433,70995,https://www.pricecharting.com/game/nintendo-switch/hover 
Human Fall Flat Anniversary Edition,13.99,19.99,24.99,812303014871,214300,https://www.pricecharting.com/game/nintendo-switch/human-fall-flat-anniversary-edition 
Huntdown,ND,ND,ND,849172013636,2853262,https://www.pricecharting.com/game/nintendo-switch/huntdown 
Huntdown Collector's Edition,ND,ND,ND,,2452237,https://www.pricecharting.com/game/nintendo-switch/huntdown-collector's-edition 
Hunting Simulator,14.99,16.99,24.99,814290014476,47047,https://www.pricecharting.com/game/nintendo-switch/hunting-simulator 
Hunting Simulator 2,24.99,24.99,34.99,814290015664,85211,https://www.pricecharting.com/game/nintendo-switch/hunting-simulator-2 
Hylian Crest Wireless Controller,ND,ND,ND,,1665385,https://www.pricecharting.com/game/nintendo-switch/hylian-crest-wireless-controller 
Hylian Shield Wired Controller,ND,ND,ND,,1665362,https://www.pricecharting.com/game/nintendo-switch/hylian-shield-wired-controller 
Hyper Light Drifter Special Edition,44.99,49.99,59.99,819976024916,1341310,https://www.pricecharting.com/game/nintendo-switch/hyper-light-drifter-special-edition 
Hyper Parasite,ND,ND,ND,852961008515,1708964,https://www.pricecharting.com/game/nintendo-switch/hyper-parasite 
Hypnospace Outlaw,ND,ND,ND,850021028237,2619798,https://www.pricecharting.com/game/nintendo-switch/hypnospace-outlaw 
Hyrule Warriors Definitive Edition,39.99,39.99,54.99,045496592745045496592783,46432,https://www.pricecharting.com/game/nintendo-switch/hyrule-warriors-definitive-edition 
Hyrule Warriors: Age of Calamity,34.99,34.99,39.99,045496596828045496596835,214330,https://www.pricecharting.com/game/nintendo-switch/hyrule-warriors-age-of-calamity 
I Am Setsuna,34.99,34.99,49.99,4988601009706,45750,https://www.pricecharting.com/game/nintendo-switch/i-am-setsuna 
Ice Age: Scrat's Nutty Adventure,11.99,12.99,15.99,819338020112819338021065,67704,https://www.pricecharting.com/game/nintendo-switch/ice-age-scrat's-nutty-adventure 
Iconoclasts,49.99,59.99,64.99,819976021977,58223,https://www.pricecharting.com/game/nintendo-switch/iconoclasts 
Iconoclasts Classic Edition,99.99,114.99,144.99,,58316,https://www.pricecharting.com/game/nintendo-switch/iconoclasts-classic-edition 
If My Heart Had Wings,ND,ND,ND,,2945568,https://www.pricecharting.com/game/nintendo-switch/if-my-heart-had-wings 
If My Heart Had Wings Limited Edition,ND,ND,ND,,2209933,https://www.pricecharting.com/game/nintendo-switch/if-my-heart-had-wings-limited-edition 
Ikaruga,79.99,94.99,139.99,,161908,https://www.pricecharting.com/game/nintendo-switch/ikaruga 
Ikaruga Hypergun Edition,129.99,134.99,174.99,852961008355,162065,https://www.pricecharting.com/game/nintendo-switch/ikaruga-hypergun-edition 
Immortal Realms: Vampire Wars,16.99,19.99,24.99,816819018132,161582,https://www.pricecharting.com/game/nintendo-switch/immortal-realms-vampire-wars 
Immortals Fenyx Rising,13.99,15.99,17.99,887256091057887256091088,404538,https://www.pricecharting.com/game/nintendo-switch/immortals-fenyx-rising 
Immortals Fenyx Rising Gold Edition,44.99,44.99,64.99,887256106614,404688,https://www.pricecharting.com/game/nintendo-switch/immortals-fenyx-rising-gold-edition 
Impossible Mission,4.99,4.99,7.99,813598020189,62494,https://www.pricecharting.com/game/nintendo-switch/impossible-mission 
In Sound Mind Deluxe Edition,ND,ND,ND,814290017033,2255143,https://www.pricecharting.com/game/nintendo-switch/in-sound-mind-deluxe-edition 
Indivisible,15.99,19.99,24.99,812872017211812871017212,72497,https://www.pricecharting.com/game/nintendo-switch/indivisible 
Indivisible Collector's Edition,74.99,89.99,109.99,,72455,https://www.pricecharting.com/game/nintendo-switch/indivisible-collector's-edition 
Instant Chef Party,ND,ND,ND,819335020801,1893504,https://www.pricecharting.com/game/nintendo-switch/instant-chef-party 
Instant Sports,19.99,19.99,24.99,819335020597,91045,https://www.pricecharting.com/game/nintendo-switch/instant-sports 
Instant Sports Paradise,ND,ND,ND,819335021051,2433315,https://www.pricecharting.com/game/nintendo-switch/instant-sports-paradise 
Instant Sports Winter Games,ND,ND,ND,819335021174,2728507,https://www.pricecharting.com/game/nintendo-switch/instant-sports-winter-games 
Instant Sports: Summer Games,ND,ND,ND,819335020733,1893128,https://www.pricecharting.com/game/nintendo-switch/instant-sports-summer-games 
Instant Sports: Tennis,ND,ND,ND,819335021044,2121632,https://www.pricecharting.com/game/nintendo-switch/instant-sports-tennis 
Into the dead 2,11.99,14.99,17.99,850942007779,69065,https://www.pricecharting.com/game/nintendo-switch/into-the-dead-2 
Ion Fury,24.99,29.99,34.99,819976024527,322769,https://www.pricecharting.com/game/nintendo-switch/ion-fury 
Iris Fall,24.99,24.99,34.99,897790002525,926459,https://www.pricecharting.com/game/nintendo-switch/iris-fall 
Iris Fall & Bladed Fury,ND,ND,ND,,2515793,https://www.pricecharting.com/game/nintendo-switch/iris-fall-&-bladed-fury 
Is It Wrong to Try to Pick Up Girls in A Dungeon: Infinite Combat,39.99,39.99,69.99,814737021067,136093,https://www.pricecharting.com/game/nintendo-switch/is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon-infinite-combat 
Is It Wrong to Try to Pick Up Girls in A Dungeon: Infinite Combat Collector's Edition,-.01,-.01,-.01,,136094,https://www.pricecharting.com/game/nintendo-switch/is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon-infinite-combat-collector's-edition 
Ittle Dew,69.99,84.99,109.99,,155151,https://www.pricecharting.com/game/nintendo-switch/ittle-dew 
Ittle Dew 2+,19.99,29.99,49.99,867528000352,40479,https://www.pricecharting.com/game/nintendo-switch/ittle-dew-2+ 
James Pond: Codename Robocod,8.99,10.99,12.99,813598020196,62495,https://www.pricecharting.com/game/nintendo-switch/james-pond-codename-robocod 
Jay and Silent Bob: Mall Brawl,44.99,54.99,59.99,819976024459,926491,https://www.pricecharting.com/game/nintendo-switch/jay-and-silent-bob-mall-brawl 
Jay and Silent Bob: Mall Brawl Classic Edition,49.99,54.99,94.99,,1020700,https://www.pricecharting.com/game/nintendo-switch/jay-and-silent-bob-mall-brawl-classic-edition 
John Wick Hex,10.99,11.99,16.99,812303015137,593893,https://www.pricecharting.com/game/nintendo-switch/john-wick-hex 
Journey to the Savage Planet,19.99,19.99,29.99,812872017266,584095,https://www.pricecharting.com/game/nintendo-switch/journey-to-the-savage-planet 
Jumanji: The Video Game,10.99,11.99,15.99,819338020754,65568,https://www.pricecharting.com/game/nintendo-switch/jumanji-the-video-game 
Jumanji: The Video Game Collector's Edition,44.99,59.99,59.99,,67359,https://www.pricecharting.com/game/nintendo-switch/jumanji-the-video-game-collector's-edition 
Jump Force Deluxe Edition,19.99,24.99,29.99,722674840439,155091,https://www.pricecharting.com/game/nintendo-switch/jump-force-deluxe-edition 
Just Dance 2017,24.99,29.99,44.99,887256027896,37296,https://www.pricecharting.com/game/nintendo-switch/just-dance-2017 
Just Dance 2018,19.99,19.99,34.99,887256028701,40325,https://www.pricecharting.com/game/nintendo-switch/just-dance-2018 
Just Dance 2019,14.99,15.99,24.99,887256036201,52665,https://www.pricecharting.com/game/nintendo-switch/just-dance-2019 
Just Dance 2020,12.99,14.99,16.99,887256090920887256090968,65503,https://www.pricecharting.com/game/nintendo-switch/just-dance-2020 
Just Dance 2021,15.99,17.99,19.99,887256110369,200253,https://www.pricecharting.com/game/nintendo-switch/just-dance-2021 
Just Dance 2022,ND,ND,ND,887256111847,2754905,https://www.pricecharting.com/game/nintendo-switch/just-dance-2022 
Just Die Already,ND,ND,ND,812303016257,2392932,https://www.pricecharting.com/game/nintendo-switch/just-die-already 
KORG Gadget for Nintendo Switch,29.99,29.99,44.99,852961008386,444744,https://www.pricecharting.com/game/nintendo-switch/korg-gadget-for-nintendo-switch 
Kamen Rider Climax Scramble,34.99,39.99,49.99,,91025,https://www.pricecharting.com/game/nintendo-switch/kamen-rider-climax-scramble 
Katamari Damacy Reroll,11.99,12.99,14.99,722674840187,53845,https://www.pricecharting.com/game/nintendo-switch/katamari-damacy-reroll 
Kaze and the Wild Masks,ND,ND,ND,850011116029,1812785,https://www.pricecharting.com/game/nintendo-switch/kaze-and-the-wild-masks 
Kemco RPG Omnibus,12.99,34.99,39.99,,1341287,https://www.pricecharting.com/game/nintendo-switch/kemco-rpg-omnibus 
Kentucky Route Zero,19.99,29.99,49.99,,1108183,https://www.pricecharting.com/game/nintendo-switch/kentucky-route-zero 
Kero Blaster,44.99,54.99,69.99,,67460,https://www.pricecharting.com/game/nintendo-switch/kero-blaster 
Keywe,ND,ND,ND,,2201953,https://www.pricecharting.com/game/nintendo-switch/keywe 
Kill La Kill-IF,24.99,34.99,39.99,811122030048,63155,https://www.pricecharting.com/game/nintendo-switch/kill-la-kill-if 
Kill la Kill-IF Limited Edition,64.99,74.99,94.99,811122030062,94614,https://www.pricecharting.com/game/nintendo-switch/kill-la-kill-if-limited-edition 
Killer Queen Black,5.99,9.99,12.99,860024002288,66765,https://www.pricecharting.com/game/nintendo-switch/killer-queen-black 
King's Bounty II,ND,ND,ND,816819019207,2290997,https://www.pricecharting.com/game/nintendo-switch/king's-bounty-ii 
Kingdom Hearts: Melody of Memory,19.99,24.99,29.99,662248923963662248923970,200251,https://www.pricecharting.com/game/nintendo-switch/kingdom-hearts-melody-of-memory 
Kingdom Majestic,13.99,14.99,19.99,850340008644,152965,https://www.pricecharting.com/game/nintendo-switch/kingdom-majestic 
Kingdom New Lands,24.99,29.99,39.99,819976021151,50715,https://www.pricecharting.com/game/nintendo-switch/kingdom-new-lands 
Kingdom New Lands Collector's Edition,54.99,64.99,84.99,,50720,https://www.pricecharting.com/game/nintendo-switch/kingdom-new-lands-collector's-edition 
Kingdoms of Amalur: Re-Reckoning,ND,ND,ND,811994022912,1668665,https://www.pricecharting.com/game/nintendo-switch/kingdoms-of-amalur-re-reckoning 
Kirby Star Allies,29.99,34.99,39.99,045496591922045496591939,45187,https://www.pricecharting.com/game/nintendo-switch/kirby-star-allies 
Kitaria Fables,ND,ND,ND,814737021524,2392884,https://www.pricecharting.com/game/nintendo-switch/kitaria-fables 
Knights and Bikes,ND,ND,ND,819976025265,2181787,https://www.pricecharting.com/game/nintendo-switch/knights-and-bikes 
Knockout Home Fitness,ND,ND,ND,859716006567,2392955,https://www.pricecharting.com/game/nintendo-switch/knockout-home-fitness 
Kotodama: 7 Mysteries of Fujisawa,10.99,14.99,15.99,814737020619,58610,https://www.pricecharting.com/game/nintendo-switch/kotodama-7-mysteries-of-fujisawa 
Kunai,29.99,29.99,39.99,819976024237,155332,https://www.pricecharting.com/game/nintendo-switch/kunai 
L.A. Noire,24.99,24.99,69.99,710425459634710425550225,40493,https://www.pricecharting.com/game/nintendo-switch/la-noire 
L.O.L. Surprise Remix: We Rule the World,14.99,15.99,19.99,812303014987812303014956,643941,https://www.pricecharting.com/game/nintendo-switch/lol-surprise-remix-we-rule-the-world 
L.O.L. Surprise! Movie Night,ND,ND,ND,812303016370,2708626,https://www.pricecharting.com/game/nintendo-switch/lol-surprise-movie-night 
LEGO City Undercover,12.99,14.99,19.99,883929580224,37375,https://www.pricecharting.com/game/nintendo-switch/lego-city-undercover 
LEGO City Undercover Toy Bundle,39.99,49.99,64.99,,38054,https://www.pricecharting.com/game/nintendo-switch/lego-city-undercover-toy-bundle 
LEGO DC Super Villains,12.99,12.99,17.99,883929632978883929633180,52161,https://www.pricecharting.com/game/nintendo-switch/lego-dc-super-villains 
LEGO DC Super Villains Deluxe Edition,24.99,34.99,64.99,883929643783,52163,https://www.pricecharting.com/game/nintendo-switch/lego-dc-super-villains-deluxe-edition 
LEGO Harry Potter Collection,13.99,16.99,19.99,883929646395883929646739,52711,https://www.pricecharting.com/game/nintendo-switch/lego-harry-potter-collection 
LEGO Jurassic World,12.99,14.99,16.99,883929690527,65172,https://www.pricecharting.com/game/nintendo-switch/lego-jurassic-world 
LEGO Marvel Super Heroes,ND,ND,ND,883929779628,2515648,https://www.pricecharting.com/game/nintendo-switch/lego-marvel-super-heroes 
LEGO Marvel Super Heroes 2,12.99,12.99,19.99,883929597819,40488,https://www.pricecharting.com/game/nintendo-switch/lego-marvel-super-heroes-2 
LEGO Marvel Super Heroes 2 Deluxe Edition,12.99,15.99,39.99,883929598519,40485,https://www.pricecharting.com/game/nintendo-switch/lego-marvel-super-heroes-2-deluxe-edition 
LEGO Movie 2 Videogame,10.99,11.99,14.99,883929668113883929668144,58141,https://www.pricecharting.com/game/nintendo-switch/lego-movie-2-videogame 
LEGO Ninjago Movie,13.99,14.99,19.99,883929597840883929597994,39910,https://www.pricecharting.com/game/nintendo-switch/lego-ninjago-movie 
LEGO The Incredibles,9.99,11.99,14.99,883929633029883929633166,46987,https://www.pricecharting.com/game/nintendo-switch/lego-the-incredibles 
LEGO Worlds,10.99,11.99,13.99,883929588763883929589289,39528,https://www.pricecharting.com/game/nintendo-switch/lego-worlds 
La Mulana 1 & 2 Hidden Treasures Edition,49.99,54.99,64.99,810023034834,70228,https://www.pricecharting.com/game/nintendo-switch/la-mulana-1-&-2-hidden-treasures-edition 
Labyrinth of Refrain: Coven of Dusk,17.99,24.99,34.99,810023030867,50217,https://www.pricecharting.com/game/nintendo-switch/labyrinth-of-refrain-coven-of-dusk 
Labyrinth of Refrain: Coven of Dusk Limited Edition,74.99,74.99,159.99,810023032687,50218,https://www.pricecharting.com/game/nintendo-switch/labyrinth-of-refrain-coven-of-dusk-limited-edition 
Langrisser I & II,54.99,64.99,89.99,810023034490,69002,https://www.pricecharting.com/game/nintendo-switch/langrisser-i-&-ii 
Langrisser I & II Limited Edition,184.99,214.99,374.99,,69012,https://www.pricecharting.com/game/nintendo-switch/langrisser-i-&-ii-limited-edition 
Lapis x Labyrinth Limited Edition XL,29.99,39.99,54.99,810023032977,58592,https://www.pricecharting.com/game/nintendo-switch/lapis-x-labyrinth-limited-edition-xl 
Later Alligator,ND,ND,ND,850021028022,2064643,https://www.pricecharting.com/game/nintendo-switch/later-alligator 
Layers of Fear Legacy,79.99,104.99,119.99,819976021465,54355,https://www.pricecharting.com/game/nintendo-switch/layers-of-fear-legacy 
Layton's Mystery Journey: Katrielle and the Millionaires' Conspiracy,24.99,29.99,34.99,045496596668,65569,https://www.pricecharting.com/game/nintendo-switch/layton's-mystery-journey-katrielle-and-the-millionaires'-conspiracy 
Legend Of Heroes: Trails Of Cold Steel III Thors Academy Edition,119.99,134.99,149.99,,91525,https://www.pricecharting.com/game/nintendo-switch/legend-of-heroes-trails-of-cold-steel-iii-thors-academy-edition 
Legend Of Heroes: Trails Of Cold Steel IV Limited Edition,ND,ND,ND,,2021547,https://www.pricecharting.com/game/nintendo-switch/legend-of-heroes-trails-of-cold-steel-iv-limited-edition 
Legend of Heroes: Trails of Cold Steel III Extracurricular Edition,34.99,44.99,54.99,810023035084,87668,https://www.pricecharting.com/game/nintendo-switch/legend-of-heroes-trails-of-cold-steel-iii-extracurricular-edition 
Legend of Heroes: Trails of Cold Steel IV,29.99,34.99,44.99,810023035602,162081,https://www.pricecharting.com/game/nintendo-switch/legend-of-heroes-trails-of-cold-steel-iv 
Legend of Kay Anniversary,8.99,15.99,29.99,811994021564,46974,https://www.pricecharting.com/game/nintendo-switch/legend-of-kay-anniversary 
Legend of Mana Remastered,ND,ND,ND,,2265691,https://www.pricecharting.com/game/nintendo-switch/legend-of-mana-remastered 
Legendary Fishing,11.99,12.99,16.99,887256037291,50215,https://www.pricecharting.com/game/nintendo-switch/legendary-fishing 
Let's Sing: Country,8.99,9.99,11.99,816819016633,72930,https://www.pricecharting.com/game/nintendo-switch/let's-sing-country 
Liar Princess and the Blind Prince,84.99,134.99,164.99,810023032038,54412,https://www.pricecharting.com/game/nintendo-switch/liar-princess-and-the-blind-prince 
Liar Princess and the Blind Prince Storybook Edition,119.99,134.99,199.99,,58139,https://www.pricecharting.com/game/nintendo-switch/liar-princess-and-the-blind-prince-storybook-edition 
Lilac Fantasy Wired Controller,ND,ND,ND,,1665370,https://www.pricecharting.com/game/nintendo-switch/lilac-fantasy-wired-controller 
Link Blue Wireless Controller,ND,ND,ND,,1665351,https://www.pricecharting.com/game/nintendo-switch/link-blue-wireless-controller 
Link Gold Wireless Controller,ND,ND,ND,,1665360,https://www.pricecharting.com/game/nintendo-switch/link-gold-wireless-controller 
Little Dragons Cafe,12.99,14.99,24.99,853736006576,50072,https://www.pricecharting.com/game/nintendo-switch/little-dragons-cafe 
